"part","source_id","action","variant","source_direction","project_direction","source_path","relative_path","frame_width","frame_height","frame_count","source_format","naming_separator","content_hash"
"cloth","12701","walk","","3","down","external/assets/source/res/object/cloth/cloth12701_walk_3.gif","cloth/cloth12701_walk_3.gif","100","100","6","gif","_","sha256:7cc44d55f594104d7c85fd83d3bfdf0f6a183701838da11799e285635e2238e3"
"cloth","12801","birth","","","","external/assets/source/res/object/cloth/cloth12801_birth.gif","cloth/cloth12801_birth.gif","100","100","8","gif","","sha256:10ed0ef5ec891e442681ff5a11666ac9a89a7020276bcbea65f221453602f902"
"cloth","12801","cry","","","","external/assets/source/res/object/cloth/cloth12801_cry.gif","cloth/cloth12801_cry.gif","85","142","9","gif","","sha256:bbc7fc0ad0c44e7522bb550b4e90ae216656093978e8242693539e032ca49cf6"
"cloth","12801","die","","","","external/assets/source/res/object/cloth/cloth12801_die.gif","cloth/cloth12801_die.gif","85","142","9","gif","","sha256:bbc7fc0ad0c44e7522bb550b4e90ae216656093978e8242693539e032ca49cf6"
"cloth","12801","lose","","","","external/assets/source/res/object/cloth/cloth12801_lose.gif","cloth/cloth12801_lose.gif","85","142","9","gif","","sha256:bbc7fc0ad0c44e7522bb550b4e90ae216656093978e8242693539e032ca49cf6"
"cloth","12801","stand","","0","right","external/assets/source/res/object/cloth/cloth12801_stand_0.png","cloth/cloth12801_stand_0.png","100","100","1","png","_","sha256:d887fe52c7797dd8f3976228fa42d605d5e08c3a0e3fff4cca7aebb7da1165a9"
"cloth","12801","stand","","1","up","external/assets/source/res/object/cloth/cloth12801_stand_1.png","cloth/cloth12801_stand_1.png","100","100","1","png","_","sha256:f2802430469924e51a289b0a4d928927f3c5b2ed358900b338288a33b243e14d"
"cloth","12801","stand","","2","left","external/assets/source/res/object/cloth/cloth12801_stand_2.png","cloth/cloth12801_stand_2.png","100","100","1","png","_","sha256:b923c644e3f7bbbad0a20b0da52e46d0a54373d673ab18e6d94cc6d90bbcc8ef"
"cloth","12801","stand","","3","down","external/assets/source/res/object/cloth/cloth12801_stand_3.png","cloth/cloth12801_stand_3.png","100","100","1","png","_","sha256:0e21410a430b55415424e126ad3b9bea778c03157781558bec80b6f54d415caa"
"cloth","12801","trigger","","","","external/assets/source/res/object/cloth/cloth12801_trigger.gif","cloth/cloth12801_trigger.gif","100","100","23","gif","","sha256:23b74805951a977ca5d551c879e7357d9d8bae14846ab228e979192c1b624d20"
"cloth","12801","walk","","0","right","external/assets/source/res/object/cloth/cloth12801_walk_0.gif","cloth/cloth12801_walk_0.gif","100","100","6","gif","_","sha256:8669f1403e75d1009fec4ce1f628fc2bb4f3b42effd1e940efc5232cb1613e7e"
"cloth","12801","walk","","1","up","external/assets/source/res/object/cloth/cloth12801_walk_1.gif","cloth/cloth12801_walk_1.gif","100","100","6","gif","_","sha256:2e0d27a25707a58d380c4ff597ae51100f73d74a58bd016783a4efadc600eafd"
"cloth","12801","walk","","2","left","external/assets/source/res/object/cloth/cloth12801_walk_2.gif","cloth/cloth12801_walk_2.gif","100","100","6","gif","_","sha256:db40f278aa1a5c96474f79ba141ad395ebae8fec808310a96fb609ed6799627a"
"cloth","12801","walk","","3","down","external/assets/source/res/object/cloth/cloth12801_walk_3.gif","cloth/cloth12801_walk_3.gif","100","100","6","gif","_","sha256:b312ed0c30d1b49a144cba62d7a0ad6ae0695051a835927f1e2812c5580443b2"
"cloth","12901","birth","","","","external/assets/source/res/object/cloth/cloth12901_birth.gif","cloth/cloth12901_birth.gif","100","100","10","gif","","sha256:fbe4aa4fab1af1af5fb0e931c86e69539d6a4a22b82013a769176eb7bd80570d"
"cloth","12901","die","","","","external/assets/source/res/object/cloth/cloth12901_die.gif","cloth/cloth12901_die.gif","85","142","9","gif","","sha256:26f98fca1afe8fa6a90cd01cb74fee35130cb1b03e00206cd2dd340ae9f9f231"
"cloth","12901","stand","","0","right","external/assets/source/res/object/cloth/cloth12901_stand_0.png","cloth/cloth12901_stand_0.png","100","100","1","png","_","sha256:483b49b693cbc0a0a8db787089e3223fdcb8a605b30813beac4e037f441aad96"
"cloth","12901","stand","","1","up","external/assets/source/res/object/cloth/cloth12901_stand_1.png","cloth/cloth12901_stand_1.png","100","100","1","png","_","sha256:2a774e5863339205fb54237951866f7f4b2e6fbe95690a97e383cc2882727202"
"cloth","12901","stand","","2","left","external/assets/source/res/object/cloth/cloth12901_stand_2.png","cloth/cloth12901_stand_2.png","100","100","1","png","_","sha256:3af033192b4c7979768d99f6cecea7ff38a8a5fd4004f7a78e21cb328a28aed8"
"cloth","12901","stand","","3","down","external/assets/source/res/object/cloth/cloth12901_stand_3.png","cloth/cloth12901_stand_3.png","100","100","1","png","_","sha256:5101d1096c0396c84fa2b6d5d273821031907091f53ce0c413f9a06ecf00a799"
"cloth","12901","walk","","0","right","external/assets/source/res/object/cloth/cloth12901_walk_0.gif","cloth/cloth12901_walk_0.gif","100","100","6","gif","_","sha256:a00fa6521524560fe547635b8fddb810055d3867b94aacff66e17d677d04e48b"
"cloth","12901","walk","","1","up","external/assets/source/res/object/cloth/cloth12901_walk_1.gif","cloth/cloth12901_walk_1.gif","100","100","6","gif","_","sha256:6df13f9c56ef99a2afc5c9ebca89cd53bbf9baeb6862272cd579e1322b06994a"
"cloth","12901","walk","","2","left","external/assets/source/res/object/cloth/cloth12901_walk_2.gif","cloth/cloth12901_walk_2.gif","100","100","6","gif","_","sha256:ad554677b876e82911551adb896e0817d2226d54984b7f32b235cad27bdeabe0"
"cloth","12901","walk","","3","down","external/assets/source/res/object/cloth/cloth12901_walk_3.gif","cloth/cloth12901_walk_3.gif","100","100","6","gif","_","sha256:9f4bee8f08f398f71bc23f938534d2bd5bd11827f8354ebf821448db4f5605a9"
"cloth","13001","birth","","","","external/assets/source/res/object/cloth/cloth13001_birth.gif","cloth/cloth13001_birth.gif","100","100","12","gif","","sha256:ecf140333696bbe5b333b1148de42759f452558752d754d09da3fa5ce64753e2"
"cloth","13001","die","","","","external/assets/source/res/object/cloth/cloth13001_die.gif","cloth/cloth13001_die.gif","85","142","9","gif","","sha256:2ed0a8286a2ce2df218575259a7b268fc23ece2f9f46c2f714bee7f1e349ea2b"
"cloth","13001","stand","","0","right","external/assets/source/res/object/cloth/cloth13001_stand_0.png","cloth/cloth13001_stand_0.png","100","100","1","png","_","sha256:93edcd00279746a77fc0b41b2b5728c473ab68e2fa872f582aa02467287d1659"
"cloth","13001","stand","","1","up","external/assets/source/res/object/cloth/cloth13001_stand_1.png","cloth/cloth13001_stand_1.png","100","100","1","png","_","sha256:e66ccae3faf1c801232ee5dc8c0236243639ee5e0ff576e0cceb871d8419f9cd"
"cloth","13001","stand","","2","left","external/assets/source/res/object/cloth/cloth13001_stand_2.png","cloth/cloth13001_stand_2.png","100","100","1","png","_","sha256:4555ce95167fd079c5463d44113a8a5e2d4cc4dfcfb01de59fff3a7d0f55d6df"
"cloth","13001","stand","","3","down","external/assets/source/res/object/cloth/cloth13001_stand_3.png","cloth/cloth13001_stand_3.png","100","100","1","png","_","sha256:6d5ad1709cd62278b5876edb8f8454de76e59bf141df7b2fcd680dadb9a3756d"
"cloth","13001","walk","","0","right","external/assets/source/res/object/cloth/cloth13001_walk_0.gif","cloth/cloth13001_walk_0.gif","100","100","6","gif","_","sha256:ac610462f6c1feffd25ec9773f82cb963600f3e41b0b07103174acc2ac3895a0"
"cloth","13001","walk","","1","up","external/assets/source/res/object/cloth/cloth13001_walk_1.gif","cloth/cloth13001_walk_1.gif","100","100","6","gif","_","sha256:a23a8328f2b5b6964e86c54b8c2ea6d58261a228c68e564a0d50a0113c269d0c"
"cloth","13001","walk","","2","left","external/assets/source/res/object/cloth/cloth13001_walk_2.gif","cloth/cloth13001_walk_2.gif","100","100","6","gif","_","sha256:a99d81b9a14231a93d92b4a6fae957bcfdc6ab653605927c64f48dab8a21eb33"
"cloth","13001","walk","","3","down","external/assets/source/res/object/cloth/cloth13001_walk_3.gif","cloth/cloth13001_walk_3.gif","100","100","6","gif","_","sha256:46c86dc255c95fa444ce47b739844026ff2ad4ff9cb6e3980e907f34a7ba5bf2"
"cloth","13101","birth","","","","external/assets/source/res/object/cloth/cloth13101_birth.gif","cloth/cloth13101_birth.gif","100","100","10","gif","","sha256:a41b2b4a9ca72ad7de1a5c3ac9e6988c4766464be28f695bb26444e577878a23"
"cloth","13101","die","","","","external/assets/source/res/object/cloth/cloth13101_die.gif","cloth/cloth13101_die.gif","85","142","9","gif","","sha256:3e95841be102b611a66b45d9f8dd0667ed2fe6bcf6f8c0e01de77a5b19304950"
"cloth","13101","stand","","0","right","external/assets/source/res/object/cloth/cloth13101_stand_0.png","cloth/cloth13101_stand_0.png","100","100","1","png","_","sha256:f733d06a61aaf9d6899623f53e4c347e824abc891c09cf489f952c3db4fe72b3"
"cloth","13101","stand","","1","up","external/assets/source/res/object/cloth/cloth13101_stand_1.png","cloth/cloth13101_stand_1.png","100","100","1","png","_","sha256:a1e0bada5a02edb2fb6e75979bec9f4b4a64af28d0045d832aab94079363d149"
"cloth","13101","stand","","2","left","external/assets/source/res/object/cloth/cloth13101_stand_2.png","cloth/cloth13101_stand_2.png","100","100","1","png","_","sha256:33e13e0eabec0c2da3ca2a2e5c9fe19e39cabb9d45e28fa9aed0ff2c5cf8c252"
"cloth","13101","stand","","3","down","external/assets/source/res/object/cloth/cloth13101_stand_3.png","cloth/cloth13101_stand_3.png","100","100","1","png","_","sha256:3d54d7fbc9c4a16c50592773f037116853f2e2cf9c68d7e7e166e3f1e552e1f3"
"cloth","13101","walk","","0","right","external/assets/source/res/object/cloth/cloth13101_walk_0.gif","cloth/cloth13101_walk_0.gif","100","100","6","gif","_","sha256:443e8f0d6ffc9891cb664d34903295194b6f30ceb5dc3a80aed834cf3772c85f"
"cloth","13101","walk","","1","up","external/assets/source/res/object/cloth/cloth13101_walk_1.gif","cloth/cloth13101_walk_1.gif","100","100","6","gif","_","sha256:4c13c455a6112f09c1383bd00a2413ae2ac9dadacb511dcfc793892019c124c1"
"cloth","13101","walk","","2","left","external/assets/source/res/object/cloth/cloth13101_walk_2.gif","cloth/cloth13101_walk_2.gif","100","100","6","gif","_","sha256:fb63828b3cf931e3ee7dc57ef43bc7c6816facdd8260e72c7390c33bf3df3634"
"cloth","13101","walk","","3","down","external/assets/source/res/object/cloth/cloth13101_walk_3.gif","cloth/cloth13101_walk_3.gif","100","100","6","gif","_","sha256:0e17b22bb3d69a9937fb483e8268bcae5f0c534b70e54981a3ecbb8151724052"
"cloth","13201","birth","","","","external/assets/source/res/object/cloth/cloth13201_birth.gif","cloth/cloth13201_birth.gif","100","100","8","gif","","sha256:f8d7d5d6a0b3d332b8748b525634617a7aac65fac1616905e0043299467a4f2a"
"cloth","13201","die","","","","external/assets/source/res/object/cloth/cloth13201_die.gif","cloth/cloth13201_die.gif","100","100","10","gif","","sha256:f7edb009e490c32ef5e6323fee9fe0bcda77482570cb7c64251332bf5dfe4fdf"
"cloth","13201","stand","","0","right","external/assets/source/res/object/cloth/cloth13201_stand_0.png","cloth/cloth13201_stand_0.png","100","100","1","png","_","sha256:9d12d28ee2e7c3d272b725ce7d6c30dd83bcf19c5a6467851bfb36eabff37523"
"cloth","13201","stand","","1","up","external/assets/source/res/object/cloth/cloth13201_stand_1.png","cloth/cloth13201_stand_1.png","100","100","1","png","_","sha256:5f7fec3b74702569e98b51cdb937f17cfb5cba0122de190a78547828acca128b"
"cloth","13201","stand","","2","left","external/assets/source/res/object/cloth/cloth13201_stand_2.png","cloth/cloth13201_stand_2.png","100","100","1","png","_","sha256:16e207141a500b44790e0d92d2fe81b0228fe1eed73e86d63a53b9a5a835496f"
"cloth","13201","stand","","3","down","external/assets/source/res/object/cloth/cloth13201_stand_3.png","cloth/cloth13201_stand_3.png","100","100","1","png","_","sha256:2384280eb0ec618bea98319b77d4a9e2a8ceb7372f23ed8cb66a8f0aa8163b57"
"cloth","13201","walk","","0","right","external/assets/source/res/object/cloth/cloth13201_walk_0.gif","cloth/cloth13201_walk_0.gif","100","100","6","gif","_","sha256:094e82b8c51e62b21bd3d8321aa2944e1d605254f7a37da79f3f45036cdab5a9"
"cloth","13201","walk","","1","up","external/assets/source/res/object/cloth/cloth13201_walk_1.gif","cloth/cloth13201_walk_1.gif","100","100","6","gif","_","sha256:c0596c6aa0cb762b9c0ee1c191ed18e110e929ae5b4c0048fbf1ddd2b1af991d"
"cloth","13201","walk","","2","left","external/assets/source/res/object/cloth/cloth13201_walk_2.gif","cloth/cloth13201_walk_2.gif","100","100","6","gif","_","sha256:738e291ff0bf4aa8ca6a1fc28879238f76148e3beb3890bd2bb6b404d55bd08a"
"cloth","13201","walk","","3","down","external/assets/source/res/object/cloth/cloth13201_walk_3.gif","cloth/cloth13201_walk_3.gif","100","100","6","gif","_","sha256:f84b7baf521a11c62a8f318caf5e734cc89429955a2a1f30dc3458447ed1cfa1"
"cloth","13301","birth","","","","external/assets/source/res/object/cloth/cloth13301_birth.gif","cloth/cloth13301_birth.gif","100","100","8","gif","","sha256:27ab99f0052a34e4994c7747e6ec9854e706f8678096878ac35e1a7c3617e84c"
"cloth","13301","die","","","","external/assets/source/res/object/cloth/cloth13301_die.gif","cloth/cloth13301_die.gif","100","100","10","gif","","sha256:a29ae754338dc0a5fb9b6088d1c368c8a43f06d1068a6d738054dbf00ca72f9d"
"cloth","13301","stand","","0","right","external/assets/source/res/object/cloth/cloth13301_stand_0.png","cloth/cloth13301_stand_0.png","100","100","1","png","_","sha256:42f2480eaa5a5ac7b005bd5673c58eedba0f8f2e93f4b71d6be9953de839bda6"
"cloth","13301","stand","","1","up","external/assets/source/res/object/cloth/cloth13301_stand_1.png","cloth/cloth13301_stand_1.png","100","100","1","png","_","sha256:0084bde4f113698865654c3e33b5fc8db5552b795163658f8163d2fbc01a7ef1"
"cloth","13301","stand","","2","left","external/assets/source/res/object/cloth/cloth13301_stand_2.png","cloth/cloth13301_stand_2.png","100","100","1","png","_","sha256:7d3600897175846963b20548d0eae69fd1f6e6dab4722edf9af30086c5168183"
"cloth","13301","stand","","3","down","external/assets/source/res/object/cloth/cloth13301_stand_3.png","cloth/cloth13301_stand_3.png","100","100","1","png","_","sha256:09a7bdecd1a1b10daf7c56be31a09684e4e5b3aca43253aa5d2b02be77f844f3"
"cloth","13301","walk","","0","right","external/assets/source/res/object/cloth/cloth13301_walk_0.gif","cloth/cloth13301_walk_0.gif","100","100","6","gif","_","sha256:03c28fc9ccd12c19a868a1252163ec9b60977cbc847757828a41e1247d064b27"
"cloth","13301","walk","","1","up","external/assets/source/res/object/cloth/cloth13301_walk_1.gif","cloth/cloth13301_walk_1.gif","100","100","6","gif","_","sha256:a971bafd442aec95b497ddd7cc9d4c4d9dcc6661df662047403d5badd7a3de25"
"cloth","13301","walk","","2","left","external/assets/source/res/object/cloth/cloth13301_walk_2.gif","cloth/cloth13301_walk_2.gif","100","100","6","gif","_","sha256:4fbfb62b8e5e2e8a18bb3925a687bf9b3479ecfaeb6b5e597f94bda584647ce0"
"cloth","13301","walk","","3","down","external/assets/source/res/object/cloth/cloth13301_walk_3.gif","cloth/cloth13301_walk_3.gif","100","100","6","gif","_","sha256:4f66ed030d0cca3be90397b63ef54ff5de2735d6e7d9e74a64c17295e019b274"
"cloth","13401","birth","","","","external/assets/source/res/object/cloth/cloth13401_birth.gif","cloth/cloth13401_birth.gif","100","100","8","gif","","sha256:a822703e556f09ac12c2d32068fc8cc684a2db877c064418263472305dc5c3df"
"cloth","13401","die","","","","external/assets/source/res/object/cloth/cloth13401_die.gif","cloth/cloth13401_die.gif","100","100","11","gif","","sha256:e9705f35e8de6c7b676504a89370ca09448c268dea62931df6b3e857c67f9446"
"cloth","13401","stand","","0","right","external/assets/source/res/object/cloth/cloth13401_stand_0.png","cloth/cloth13401_stand_0.png","100","100","1","png","_","sha256:0a9396979801987dea281e53002fad508d097507c3afc2dd327b289779596d05"
"cloth","13401","stand","","1","up","external/assets/source/res/object/cloth/cloth13401_stand_1.png","cloth/cloth13401_stand_1.png","100","100","1","png","_","sha256:d50e10be57a2d7b581bf805229a996ee32b2464de6d5a221dd1c4d4757345c2f"
"cloth","13401","stand","","2","left","external/assets/source/res/object/cloth/cloth13401_stand_2.png","cloth/cloth13401_stand_2.png","100","100","1","png","_","sha256:f8b6be1972a98ab2e71c10c6918d03e098e4d35d23cdc541c9c45576bce3cdc8"
"cloth","13401","stand","","3","down","external/assets/source/res/object/cloth/cloth13401_stand_3.png","cloth/cloth13401_stand_3.png","100","100","1","png","_","sha256:02f3e3dfb7c8e4b17de5b41da92f709fe0af6377eaee7e4b92d89ce0db434c14"
"cloth","13401","walk","","0","right","external/assets/source/res/object/cloth/cloth13401_walk_0.gif","cloth/cloth13401_walk_0.gif","100","100","6","gif","_","sha256:ebe1f43caa45436df119c2243049ad4f96f0918d9e3b64767637926738ca3d6e"
"cloth","13401","walk","","1","up","external/assets/source/res/object/cloth/cloth13401_walk_1.gif","cloth/cloth13401_walk_1.gif","100","100","6","gif","_","sha256:ded4d85dd6bc0b7df157d44669a48ab1d1c4d76b0b19c76fbb2738b8b983e97d"
"cloth","13401","walk","","2","left","external/assets/source/res/object/cloth/cloth13401_walk_2.gif","cloth/cloth13401_walk_2.gif","100","100","6","gif","_","sha256:c532cc6559eae85656e3bcda5d4c94107867eab1a51edf520c2e8cec099e5133"
"cloth","13401","walk","","3","down","external/assets/source/res/object/cloth/cloth13401_walk_3.gif","cloth/cloth13401_walk_3.gif","100","100","6","gif","_","sha256:670f4208a2eeca2b043bab87c0ada03cb7f6a0d02b9c5d677887d4011ebc9f82"
"cloth","13501","birth","","","","external/assets/source/res/object/cloth/cloth13501_birth.gif","cloth/cloth13501_birth.gif","100","100","8","gif","","sha256:c269596b192a65de4e85b7d9053a06b2236bf059190dc4ed31f4fa9a0c07f8ab"
"cloth","13501","die","","","","external/assets/source/res/object/cloth/cloth13501_die.gif","cloth/cloth13501_die.gif","100","100","11","gif","","sha256:fedd8c73fe816fdba981eea71e6b5655582e529c1414ca2358d5a06aba24e01d"
"cloth","13501","stand","","0","right","external/assets/source/res/object/cloth/cloth13501_stand_0.gif","cloth/cloth13501_stand_0.gif","100","100","6","gif","_","sha256:22d91622d2cdc45e16a6f99249897ef01e747532362f1e5370d702919825a8fb"
"cloth","13501","stand","","1","up","external/assets/source/res/object/cloth/cloth13501_stand_1.gif","cloth/cloth13501_stand_1.gif","100","100","6","gif","_","sha256:a1bbc335b7f1b20d82a978c800abe34527ecc77a94780c4419652f22a6799660"
"cloth","13501","stand","","2","left","external/assets/source/res/object/cloth/cloth13501_stand_2.gif","cloth/cloth13501_stand_2.gif","100","100","6","gif","_","sha256:d25368e02aa10ef094e5495cbb29dcd2b212df0de107c42650422f895d2ad3c4"
"cloth","13501","stand","","3","down","external/assets/source/res/object/cloth/cloth13501_stand_3.gif","cloth/cloth13501_stand_3.gif","100","100","6","gif","_","sha256:85a360103132bcddc8fcc29d088d57c594aee70b16a7a45ad8066c008396a384"
"cloth","13501","walk","","0","right","external/assets/source/res/object/cloth/cloth13501_walk_0.gif","cloth/cloth13501_walk_0.gif","100","100","6","gif","_","sha256:22d91622d2cdc45e16a6f99249897ef01e747532362f1e5370d702919825a8fb"
"cloth","13501","walk","","1","up","external/assets/source/res/object/cloth/cloth13501_walk_1.gif","cloth/cloth13501_walk_1.gif","100","100","6","gif","_","sha256:a1bbc335b7f1b20d82a978c800abe34527ecc77a94780c4419652f22a6799660"
"cloth","13501","walk","","2","left","external/assets/source/res/object/cloth/cloth13501_walk_2.gif","cloth/cloth13501_walk_2.gif","100","100","6","gif","_","sha256:d25368e02aa10ef094e5495cbb29dcd2b212df0de107c42650422f895d2ad3c4"
"cloth","13501","walk","","3","down","external/assets/source/res/object/cloth/cloth13501_walk_3.gif","cloth/cloth13501_walk_3.gif","100","100","6","gif","_","sha256:85a360103132bcddc8fcc29d088d57c594aee70b16a7a45ad8066c008396a384"
"cloth","13601","birth","","","","external/assets/source/res/object/cloth/cloth13601_birth.gif","cloth/cloth13601_birth.gif","100","100","8","gif","","sha256:7f035d99e8ffafcb7dd9aa7126dbf21808676aad8a91b767ac529e49253c81a8"
"cloth","13601","die","","","","external/assets/source/res/object/cloth/cloth13601_die.gif","cloth/cloth13601_die.gif","100","100","11","gif","","sha256:bbfeaf749552ae1e052829757866d5696106a15a86020392216640f6f32bfae1"
"cloth","13601","stand","","0","right","external/assets/source/res/object/cloth/cloth13601_stand_0.gif","cloth/cloth13601_stand_0.gif","100","100","6","gif","_","sha256:85e10d3058e5c89f0737bf4f2cecfa07067a9dfe2598432b97c3d0ccaf60c450"
"cloth","13601","stand","","1","up","external/assets/source/res/object/cloth/cloth13601_stand_1.gif","cloth/cloth13601_stand_1.gif","100","100","6","gif","_","sha256:e5f1ffd8dec473cf9fb2ba72315314ddd1bea82fbd91cc5a52095958e3871d17"
"cloth","13601","stand","","2","left","external/assets/source/res/object/cloth/cloth13601_stand_2.gif","cloth/cloth13601_stand_2.gif","100","100","6","gif","_","sha256:d08242c1ee0243fdb929faf818c2222c3cda370d9459cfbbfb44f4dca4deb9e1"
"cloth","13601","stand","","3","down","external/assets/source/res/object/cloth/cloth13601_stand_3.gif","cloth/cloth13601_stand_3.gif","100","100","6","gif","_","sha256:525b9250d295b480abaaeb4b20fc1c249a3aa3e9b9a0ba3147a5190130edaf45"
"cloth","13601","walk","","0","right","external/assets/source/res/object/cloth/cloth13601_walk_0.gif","cloth/cloth13601_walk_0.gif","100","100","6","gif","_","sha256:85e10d3058e5c89f0737bf4f2cecfa07067a9dfe2598432b97c3d0ccaf60c450"
"cloth","13601","walk","","1","up","external/assets/source/res/object/cloth/cloth13601_walk_1.gif","cloth/cloth13601_walk_1.gif","100","100","6","gif","_","sha256:e5f1ffd8dec473cf9fb2ba72315314ddd1bea82fbd91cc5a52095958e3871d17"
"cloth","13601","walk","","2","left","external/assets/source/res/object/cloth/cloth13601_walk_2.gif","cloth/cloth13601_walk_2.gif","100","100","6","gif","_","sha256:d08242c1ee0243fdb929faf818c2222c3cda370d9459cfbbfb44f4dca4deb9e1"
"cloth","13601","walk","","3","down","external/assets/source/res/object/cloth/cloth13601_walk_3.gif","cloth/cloth13601_walk_3.gif","100","100","6","gif","_","sha256:525b9250d295b480abaaeb4b20fc1c249a3aa3e9b9a0ba3147a5190130edaf45"
"cloth","16701","die","","","","external/assets/source/res/object/cloth/cloth16701_die.gif","cloth/cloth16701_die.gif","120","192","9","gif","","sha256:c4abde3b1de6b82311f4614e696e56acb7eec9c1570383aecca5f5d8a3888ea2"
"cloth","16701","stand","","","","external/assets/source/res/object/cloth/cloth16701_stand.gif","cloth/cloth16701_stand.gif","120","130","6","gif","","sha256:21bff36d1250dec6362cebcd14c453145b67a8a49a765162a9a04a0e4d498fc1"
"cloth","16701","walk","","0","right","external/assets/source/res/object/cloth/cloth16701_walk_0.gif","cloth/cloth16701_walk_0.gif","120","130","6","gif","_","sha256:31a789121f4cb54c0073057ae58f689fda0b7e8b05ecb83e5e16185cecb8a725"
"cloth","16701","walk","","1","up","external/assets/source/res/object/cloth/cloth16701_walk_1.gif","cloth/cloth16701_walk_1.gif","120","130","6","gif","_","sha256:58be9c9b55b1d7a1fded4a168111d4566f01fb2994ab9902710dbfc01da5ed5e"
"cloth","16701","walk","","2","left","external/assets/source/res/object/cloth/cloth16701_walk_2.gif","cloth/cloth16701_walk_2.gif","120","130","6","gif","_","sha256:a22aa81e506ad4d61b4bf8a70f16668c92e1ed89dc5c69bca0463bbe473daaf5"
"cloth","16701","walk","","3","down","external/assets/source/res/object/cloth/cloth16701_walk_3.gif","cloth/cloth16701_walk_3.gif","120","130","6","gif","_","sha256:21bff36d1250dec6362cebcd14c453145b67a8a49a765162a9a04a0e4d498fc1"
"cloth","16801","stand","","","","external/assets/source/res/object/cloth/cloth16801_stand.gif","cloth/cloth16801_stand.gif","100","100","6","gif","","sha256:f7f7b618037e9357c964d90b418960311d9e31769f99f6fcaefe0453a82eb8f8"
"cloth","16801","walk","","0","right","external/assets/source/res/object/cloth/cloth16801_walk_0.gif","cloth/cloth16801_walk_0.gif","100","100","6","gif","_","sha256:dace08bac5c1f83409f55a6da7b24784a6aceddc18b53116532d570f0b4bd4ac"
"cloth","16801","walk","","1","up","external/assets/source/res/object/cloth/cloth16801_walk_1.gif","cloth/cloth16801_walk_1.gif","100","100","6","gif","_","sha256:a930ef70fab1d87c117dcbf9d84e0f55cb76a315c40ad31ea6ba10429e243eef"
"cloth","16801","walk","","2","left","external/assets/source/res/object/cloth/cloth16801_walk_2.gif","cloth/cloth16801_walk_2.gif","100","100","6","gif","_","sha256:65408ad4613cfe0c3366b9a77b4404825634521517a64855567a5253053747de"
"cloth","16801","walk","","3","down","external/assets/source/res/object/cloth/cloth16801_walk_3.gif","cloth/cloth16801_walk_3.gif","100","100","6","gif","_","sha256:f7f7b618037e9357c964d90b418960311d9e31769f99f6fcaefe0453a82eb8f8"
"cloth","16901","die","","","","external/assets/source/res/object/cloth/cloth16901_die.gif","cloth/cloth16901_die.gif","100","100","8","gif","","sha256:4dc208957d305b1e347fe52480fb926f5fa71ca5a3a28fa37c244640174f3b7e"
"cloth","16901","stand","","","","external/assets/source/res/object/cloth/cloth16901_stand.gif","cloth/cloth16901_stand.gif","100","100","6","gif","","sha256:c3b52f1ad749a5d2b30ebd0ee09a9bd15a2d6fe60b93b8634c2e728ef918df70"
"cloth","16901","walk","","0","right","external/assets/source/res/object/cloth/cloth16901_walk_0.gif","cloth/cloth16901_walk_0.gif","100","100","6","gif","_","sha256:bdcbec901a3b972c38625c5deb73ba495012d10fcda0ccce01fa7d902575719b"
"cloth","16901","walk","","1","up","external/assets/source/res/object/cloth/cloth16901_walk_1.gif","cloth/cloth16901_walk_1.gif","100","100","6","gif","_","sha256:3ccd0e1fdfd5eff9fda5750968bf3de44029e99cf0c26ff935633624e900a326"
"cloth","16901","walk","","2","left","external/assets/source/res/object/cloth/cloth16901_walk_2.gif","cloth/cloth16901_walk_2.gif","100","100","6","gif","_","sha256:a2b6a14bc24d1beeec64c2273701a0b14b0cb2ec6b0b83cc34e52097dfb5ba72"
"cloth","16901","walk","","3","down","external/assets/source/res/object/cloth/cloth16901_walk_3.gif","cloth/cloth16901_walk_3.gif","100","100","6","gif","_","sha256:c3b52f1ad749a5d2b30ebd0ee09a9bd15a2d6fe60b93b8634c2e728ef918df70"
"cloth","17001","die","","","","external/assets/source/res/object/cloth/cloth17001_die.gif","cloth/cloth17001_die.gif","100","100","6","gif","","sha256:d4f3b678f235b77cbf67f8eb998d44a4ea72cef3624be9c6aa22a54e7b6ddc1c"
"cloth","17001","stand","","","","external/assets/source/res/object/cloth/cloth17001_stand.gif","cloth/cloth17001_stand.gif","100","100","6","gif","","sha256:972ee512117a8425fe9848b569ee9a3d6b16c8de53f1ec7be434aefe1da06633"
"cloth","17001","walk","","0","right","external/assets/source/res/object/cloth/cloth17001_walk_0.gif","cloth/cloth17001_walk_0.gif","100","100","6","gif","_","sha256:7c6eb2c3c249a0154244286990217f0cb21328df03a36139dd981833c5d8adc3"
"cloth","17001","walk","","1","up","external/assets/source/res/object/cloth/cloth17001_walk_1.gif","cloth/cloth17001_walk_1.gif","100","100","6","gif","_","sha256:51bae55f11e1320ac86fdcc77d824c686f536752ab3097f48bc4c3a6077df62b"
"cloth","17001","walk","","2","left","external/assets/source/res/object/cloth/cloth17001_walk_2.gif","cloth/cloth17001_walk_2.gif","100","100","6","gif","_","sha256:1271e3274df7bf81ea37528628471eaaef2b31a8dc333a33d6ad053e7bee8597"
